id,type,sku,name,description,regular_price,categories,images,grouped_products,attribute_1_name,attribute_1_values,attribute_2_name,attribute_2_values,attribute_3_name,attribute_3_values
1,variation,#FANTASY-GGAM,Nệm gòn Fantasy gấp 3 – vải Gấm,"
				<div class=""component-left"">
					<div class=""component-box"">
						<h3 class=""title"">Giới thiệu sản phẩm</h3>
						<div class=""content"">
							<p>1. Nệm gòn FANTASY sử dụng chất liệu bông gòn ép <span style=""color: #008000;""><strong>có độ bền cao, không xẹp lún</strong></span>.</p>
<p>2. Với thiết kế <span style=""color: #008000;""><strong>đơn giản gọn nhẹ giúp dễ di chuyển và lắp đặt</strong></span>… phù hợp cho các chuyến đi dã ngoại và picnic</p>
<p>3. Nệm gòn FANTASY dễ dàng gấp gọn, là giải pháp <span style=""color: #008000;""><strong>tiện lợi cho không gian nội thất nhỏ</strong></span> do tiết kiệm được nhiều diện tích sử dụng.</p>
<p>4. Với bề mặt nệm phẳng, nệm gòn FANTASY giúp máu tuần hoàn tốt hơn, <span style=""color: #008000;""><strong>không gây mệt mỏi đau lưng và cột sống</strong></span></p>
<p><img class=""alignnone wp-image-4212 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""></p>
<p><img class=""alignnone wp-image-4210 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""></p>
						</div>
					</div>
				</div>
				<div class=""component-right"">
					<div class=""component-box"">
						<h3 class=""title"">
							Thông số kỹ thuật						</h3>
						<div class=""technical_data"">
							<div class=""content"">
															</div>
						</div>
					</div>
				</div>
			","720,000 VNĐ",Nệm/Nệm gòn ép,"https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-gon-fantasy-gap-3-vai-gam-1-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-gon-fantasy-gap-3-vai-gam-2-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-gon-fantasy-gap-3-vai-gam-3-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-gon-fantasy-gap-3-vai-gam-4-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-gon-fantasy-gap-3-vai-gam-5-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-gon-fantasy-gap-3-vai-gam-6-1.png",#FANTASY-GGAM,,,,,,
2,variation,#ULTRA-G1C2G,Nệm cao su gòn ép Ultra Care gấp (1C2G),"
				<div class=""component-left"">
					<div class=""component-box"">
						<h3 class=""title"">Giới thiệu sản phẩm</h3>
						<div class=""content"">
							<p>1. Sự kết hợp giữa nệm cao su và gòn ép tạo nên một cấu trúc vững chắc, tối ưu hóa trong việc chăm sóc giấc ngủ và bảo vệ xương cột sống của bạn</p>
<p>2. Thiết kế gấp 03 tiện dụng, giúp bạn dể di chuyển bảo quản.</p>
<p>3. Giải pháp nội thất tiện dụng cho không gian nhỏ hẹp.</p>
<p>4. Nệm đa tầng Ultra Care được sản xuất từ thành phần cao su thiên nhiên, mang đến cho bạn sự nâng đỡ hoàn hảo cho giấc ngủ sâu và ngon giấc.</p>
<p>5. Chân nệm được thiết kế bằng lớp gòn cao cấp, bề mặt phẳng, có độ bền cao, không gây xẹp lún giúp bạn khi ngủ máu tuần hoàn tốt hơn, không gây mệt mỏi đau lưng.</p>
<p><img class=""alignnone wp-image-4380 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""> <img class=""alignnone wp-image-4382 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""><img class=""alignnone wp-image-4378 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""></p>
						</div>
					</div>
				</div>
				<div class=""component-right"">
					<div class=""component-box"">
						<h3 class=""title"">
							Thông số kỹ thuật						</h3>
						<div class=""technical_data"">
							<div class=""content"">
															</div>
						</div>
					</div>
				</div>
			",1580000,Nệm/Nệm gấp đa tầng,"https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-1-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-2-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-3-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-4-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-5-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-7.png",#ULTRA-G1C2G,attribute_pa_do-day,3-cm,attribute_pa_kich-thuoc,0-9m-x-1-95m,,
3,variation,#ULTRA-G1C2G,Nệm cao su gòn ép Ultra Care gấp (1C2G),"
				<div class=""component-left"">
					<div class=""component-box"">
						<h3 class=""title"">Giới thiệu sản phẩm</h3>
						<div class=""content"">
							<p>1. Sự kết hợp giữa nệm cao su và gòn ép tạo nên một cấu trúc vững chắc, tối ưu hóa trong việc chăm sóc giấc ngủ và bảo vệ xương cột sống của bạn</p>
<p>2. Thiết kế gấp 03 tiện dụng, giúp bạn dể di chuyển bảo quản.</p>
<p>3. Giải pháp nội thất tiện dụng cho không gian nhỏ hẹp.</p>
<p>4. Nệm đa tầng Ultra Care được sản xuất từ thành phần cao su thiên nhiên, mang đến cho bạn sự nâng đỡ hoàn hảo cho giấc ngủ sâu và ngon giấc.</p>
<p>5. Chân nệm được thiết kế bằng lớp gòn cao cấp, bề mặt phẳng, có độ bền cao, không gây xẹp lún giúp bạn khi ngủ máu tuần hoàn tốt hơn, không gây mệt mỏi đau lưng.</p>
<p><img class=""alignnone wp-image-4380 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""> <img class=""alignnone wp-image-4382 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""><img class=""alignnone wp-image-4378 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""></p>
						</div>
					</div>
				</div>
				<div class=""component-right"">
					<div class=""component-box"">
						<h3 class=""title"">
							Thông số kỹ thuật						</h3>
						<div class=""technical_data"">
							<div class=""content"">
															</div>
						</div>
					</div>
				</div>
			",2330000,Nệm/Nệm gấp đa tầng,"https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-1-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-2-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-3-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-4-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-5-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-7.png",#ULTRA-G1C2G,attribute_pa_do-day,3-cm,attribute_pa_kich-thuoc,1-55m-x-1-95m,,
4,variation,#ULTRA-G1C2G,Nệm cao su gòn ép Ultra Care gấp (1C2G),"
				<div class=""component-left"">
					<div class=""component-box"">
						<h3 class=""title"">Giới thiệu sản phẩm</h3>
						<div class=""content"">
							<p>1. Sự kết hợp giữa nệm cao su và gòn ép tạo nên một cấu trúc vững chắc, tối ưu hóa trong việc chăm sóc giấc ngủ và bảo vệ xương cột sống của bạn</p>
<p>2. Thiết kế gấp 03 tiện dụng, giúp bạn dể di chuyển bảo quản.</p>
<p>3. Giải pháp nội thất tiện dụng cho không gian nhỏ hẹp.</p>
<p>4. Nệm đa tầng Ultra Care được sản xuất từ thành phần cao su thiên nhiên, mang đến cho bạn sự nâng đỡ hoàn hảo cho giấc ngủ sâu và ngon giấc.</p>
<p>5. Chân nệm được thiết kế bằng lớp gòn cao cấp, bề mặt phẳng, có độ bền cao, không gây xẹp lún giúp bạn khi ngủ máu tuần hoàn tốt hơn, không gây mệt mỏi đau lưng.</p>
<p><img class=""alignnone wp-image-4380 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""> <img class=""alignnone wp-image-4382 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""><img class=""alignnone wp-image-4378 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""></p>
						</div>
					</div>
				</div>
				<div class=""component-right"">
					<div class=""component-box"">
						<h3 class=""title"">
							Thông số kỹ thuật						</h3>
						<div class=""technical_data"">
							<div class=""content"">
															</div>
						</div>
					</div>
				</div>
			",1630000,Nệm/Nệm gấp đa tầng,"https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-1-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-2-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-3-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-4-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-5-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-7.png",#ULTRA-G1C2G,attribute_pa_do-day,3-cm,attribute_pa_kich-thuoc,1-0m-x-1-95m,,
5,variation,#ULTRA-G1C2G,Nệm cao su gòn ép Ultra Care gấp (1C2G),"
				<div class=""component-left"">
					<div class=""component-box"">
						<h3 class=""title"">Giới thiệu sản phẩm</h3>
						<div class=""content"">
							<p>1. Sự kết hợp giữa nệm cao su và gòn ép tạo nên một cấu trúc vững chắc, tối ưu hóa trong việc chăm sóc giấc ngủ và bảo vệ xương cột sống của bạn</p>
<p>2. Thiết kế gấp 03 tiện dụng, giúp bạn dể di chuyển bảo quản.</p>
<p>3. Giải pháp nội thất tiện dụng cho không gian nhỏ hẹp.</p>
<p>4. Nệm đa tầng Ultra Care được sản xuất từ thành phần cao su thiên nhiên, mang đến cho bạn sự nâng đỡ hoàn hảo cho giấc ngủ sâu và ngon giấc.</p>
<p>5. Chân nệm được thiết kế bằng lớp gòn cao cấp, bề mặt phẳng, có độ bền cao, không gây xẹp lún giúp bạn khi ngủ máu tuần hoàn tốt hơn, không gây mệt mỏi đau lưng.</p>
<p><img class=""alignnone wp-image-4380 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""> <img class=""alignnone wp-image-4382 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-mousse-ep-venus-2-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""><img class=""alignnone wp-image-4378 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1.jpg"" alt="""" width=""1640"" height=""1100"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1.jpg 1640w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-300x201.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-1024x687.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-768x515.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-1536x1030.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-lo-xo-van-thanh-perfect-2-1-600x402.jpg 600w"" sizes=""(max-width: 1640px) 100vw, 1640px""></p>
						</div>
					</div>
				</div>
				<div class=""component-right"">
					<div class=""component-box"">
						<h3 class=""title"">
							Thông số kỹ thuật						</h3>
						<div class=""technical_data"">
							<div class=""content"">
															</div>
						</div>
					</div>
				</div>
			",1830000,Nệm/Nệm gấp đa tầng,"https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-1-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-2-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-3-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-4-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-5-1.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-gon-ep-ultra-care-gap-1c2g-7.png",#ULTRA-G1C2G,attribute_pa_do-day,3-cm,attribute_pa_kich-thuoc,1-2m-x-1-95m,,
